cluster	ORF	gene_name
transcription	YLR113W	HOG1
transcription and mRNA processing	YLR113W	HOG1
transcription from RNA polymerase II promoter	YLR113W	HOG1
transcription from RNA polymerase II promoter_GO_30_1_mut	YLR113W	HOG1
whole_library	YLR113W	HOG1
budding	YLR114C	AVL9
sig_Gsp1_GI	YLR114C	AVL9
sig_Gsp1_GI_15_5_all	YLR114C	AVL9
sig_Gsp1_GI_30_3_mut	YLR114C	AVL9
sig_Gsp1_GI_30_4_all	YLR114C	AVL9
whole_library	YLR114C	AVL9
endomembrane system	YLR119W	SRN2
endomembrane system_GO_30_3_all	YLR119W	SRN2
nucleobase-containing compound transport	YLR119W	SRN2
nucleobase-containing compound transport_GO_15_1_mut	YLR119W	SRN2
protein targeting	YLR119W	SRN2
protein targeting_GO_15_2_mut	YLR119W	SRN2
protein targeting_GO_15_3_all	YLR119W	SRN2
protein targeting_GO_30_1_all	YLR119W	SRN2
protein targeting_GO_30_1_mut	YLR119W	SRN2
proteolysis involved in cellular protein catabolic process	YLR119W	SRN2
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YLR119W	SRN2
sig_Gsp1_GI	YLR119W	SRN2
sig_Gsp1_GI_15_11_all	YLR119W	SRN2
sig_Gsp1_GI_15_9_mut	YLR119W	SRN2
sig_Gsp1_GI_30_1_mut	YLR119W	SRN2
sig_Gsp1_GI_30_3_all	YLR119W	SRN2
whole_library	YLR119W	SRN2
protein modification by small protein conjugation or removal	YLR128W	DCN1
sig_Gsp1_GI	YLR128W	DCN1
sig_Gsp1_GI_15_7_mut	YLR128W	DCN1
sig_Gsp1_GI_30_4_all	YLR128W	DCN1
sig_Gsp1_GI_30_5_mut	YLR128W	DCN1
whole_library	YLR128W	DCN1
whole_library_30_5_all	YLR128W	DCN1
cell cycle	YLR131C	ACE2
cell cycle_GO_30_2_all	YLR131C	ACE2
mitotic cell cycle	YLR131C	ACE2
mitotic cell cycle_GO_15_1_all	YLR131C	ACE2
transcription	YLR131C	ACE2
transcription and mRNA processing	YLR131C	ACE2
transcription and mRNA processing_GO_15_1_all	YLR131C	ACE2
transcription and mRNA processing_GO_30_1_all	YLR131C	ACE2
transcription from RNA polymerase II promoter	YLR131C	ACE2
whole_library	YLR131C	ACE2
whole_library_30_5_all	YLR131C	ACE2
whole_library	YLR133W	CKI1
budding	YLR135W	SLX4
budding_GO_30_1_mut	YLR135W	SLX4
cell cycle	YLR135W	SLX4
cell cycle_GO_15_5_all	YLR135W	SLX4
cell cycle_GO_15_9_mut	YLR135W	SLX4
cell cycle_GO_30_2_all	YLR135W	SLX4
cell cycle_GO_30_3_mut	YLR135W	SLX4
cellular response to DNA damage stimulus	YLR135W	SLX4
cellular response to DNA damage stimulus_GO_15_3_mut	YLR135W	SLX4
cellular response to DNA damage stimulus_GO_30_1_mut	YLR135W	SLX4
chromosome	YLR135W	SLX4
chromosome_GO_30_1_mut	YLR135W	SLX4
chromosome_GO_30_2_all	YLR135W	SLX4
DNA recombination	YLR135W	SLX4
DNA recombination_GO_30_1_all	YLR135W	SLX4
DNA recombination_GO_30_1_mut	YLR135W	SLX4
DNA repair	YLR135W	SLX4
DNA repair_GO_30_1_mut	YLR135W	SLX4
organelle fission	YLR135W	SLX4
organelle fission_GO_15_3_mut	YLR135W	SLX4
organelle fission_GO_30_1_mut	YLR135W	SLX4
regulation of cell cycle	YLR135W	SLX4
whole_library	YLR135W	SLX4
whole_library_30_9_all	YLR135W	SLX4
whole_library	YLR146C	SPE4
whole_library_30_3_all	YLR146C	SPE4
chromatin	YLR150W	STM1
DNA binding_GO_15_3_mut	YLR150W	STM1
ribosomes and translation	YLR150W	STM1
ribosomes and translation_GO_15_2_mut	YLR150W	STM1
sig_Gsp1_GI	YLR150W	STM1
sig_Gsp1_GI_15_11_all	YLR150W	STM1
sig_Gsp1_GI_15_4_mut	YLR150W	STM1
sig_Gsp1_GI_30_1_mut	YLR150W	STM1
sig_Gsp1_GI_30_3_all	YLR150W	STM1
telomere organization	YLR150W	STM1
telomere organization_GO_15_1_mut	YLR150W	STM1
whole_library	YLR150W	STM1
RNA catabolic process	YLR154C	RNH203
whole_library	YLR154C	RNH203
whole_library_30_9_all	YLR154C	RNH203
whole_library	YLR177W	YLR177W
whole_library	YLR180W	SAM1
endomembrane system	YLR181C	VTA1
sig_Gsp1_GI	YLR181C	VTA1
sig_Gsp1_GI_15_5_all	YLR181C	VTA1
sig_Gsp1_GI_30_2_mut	YLR181C	VTA1
sig_Gsp1_GI_30_4_all	YLR181C	VTA1
whole_library	YLR181C	VTA1
whole_library_15_13_all	YLR181C	VTA1
whole_library_30_1_all	YLR181C	VTA1
budding	YLR182W	SWI6
budding_GO_30_1_mut	YLR182W	SWI6
cell cycle	YLR182W	SWI6
cell cycle_GO_15_3_all	YLR182W	SWI6
cell cycle_GO_15_9_mut	YLR182W	SWI6
cell cycle_GO_30_3_mut	YLR182W	SWI6
DNA recombination	YLR182W	SWI6
DNA recombination_GO_15_1_mut	YLR182W	SWI6
DNA recombination_GO_30_1_all	YLR182W	SWI6
DNA recombination_GO_30_1_mut	YLR182W	SWI6
mitotic cell cycle	YLR182W	SWI6
mitotic cell cycle_GO_15_1_all	YLR182W	SWI6
mitotic cell cycle_GO_30_1_mut	YLR182W	SWI6
organelle fission	YLR182W	SWI6
organelle fission_GO_15_3_mut	YLR182W	SWI6
organelle fission_GO_30_1_mut	YLR182W	SWI6
regulation of cell cycle	YLR182W	SWI6
regulation of cell cycle_GO_15_2_mut	YLR182W	SWI6
regulation of cell cycle_GO_30_1_mut	YLR182W	SWI6
response to heat	YLR182W	SWI6
response to heat_GO_15_1_all	YLR182W	SWI6
response to heat_GO_15_1_mut	YLR182W	SWI6
response to heat_GO_30_1_all	YLR182W	SWI6
sig_Gsp1_GI	YLR182W	SWI6
sig_Gsp1_GI_15_3_mut	YLR182W	SWI6
sig_Gsp1_GI_30_1_all	YLR182W	SWI6
sig_Gsp1_GI_30_1_mut	YLR182W	SWI6
transcription	YLR182W	SWI6
transcription and mRNA processing	YLR182W	SWI6
transcription and mRNA processing_GO_15_1_all	YLR182W	SWI6
transcription and mRNA processing_GO_15_14_mut	YLR182W	SWI6
transcription and mRNA processing_GO_30_1_all	YLR182W	SWI6
transcription and mRNA processing_GO_30_2_mut	YLR182W	SWI6
transcription from RNA polymerase II promoter	YLR182W	SWI6
transcription from RNA polymerase II promoter_GO_30_1_mut	YLR182W	SWI6
transcription_GO_15_1_mut	YLR182W	SWI6
whole_library	YLR182W	SWI6
whole_library_15_22_mut	YLR182W	SWI6
whole_library_30_14_mut	YLR182W	SWI6
ribosomes and translation	YLR401C	DUS3
transcription and mRNA processing	YLR401C	DUS3
transcription and mRNA processing_GO_30_1_all	YLR401C	DUS3
whole_library	YLR401C	DUS3
sig_Gsp1_GI	YLR410W	VIP1
sig_Gsp1_GI_15_3_all	YLR410W	VIP1
sig_Gsp1_GI_30_2_all	YLR410W	VIP1
sig_Gsp1_GI_30_3_mut	YLR410W	VIP1
whole_library	YLR410W	VIP1
cell cycle	YLR418C	CDC73
cellular response to DNA damage stimulus	YLR418C	CDC73
chromatin	YLR418C	CDC73
chromatin organization	YLR418C	CDC73
chromatin_GO_30_2_all	YLR418C	CDC73
chromosome	YLR418C	CDC73
chromosome_GO_30_2_all	YLR418C	CDC73
DNA recombination	YLR418C	CDC73
DNA recombination_GO_15_3_all	YLR418C	CDC73
DNA recombination_GO_30_1_all	YLR418C	CDC73
DNA repair	YLR418C	CDC73
DNA repair_GO_15_1_all	YLR418C	CDC73
DNA-templated transcription, elongation	YLR418C	CDC73
DNA-templated transcription, elongation_GO_15_1_all	YLR418C	CDC73
histone modification	YLR418C	CDC73
histone modification_GO_15_1_all	YLR418C	CDC73
histone modification_GO_30_1_all	YLR418C	CDC73
mRNA processing	YLR418C	CDC73
protein modification by small protein conjugation or removal	YLR418C	CDC73
RNA processing	YLR418C	CDC73
RNA processing_GO_15_1_all	YLR418C	CDC73
transcription	YLR418C	CDC73
transcription and mRNA processing	YLR418C	CDC73
transcription from RNA polymerase II promoter	YLR418C	CDC73
whole_library	YLR418C	CDC73
whole_library_30_1_all	YLR418C	CDC73
proteolysis involved in cellular protein catabolic process	YLR421C	RPN13
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YLR421C	RPN13
whole_library	YLR421C	RPN13
whole_library_30_3_all	YLR421C	RPN13
whole_library	YLR423C	ATG17
whole_library_15_14_mut	YLR423C	ATG17
whole_library_30_12_mut	YLR423C	ATG17
budding	YLR425W	TUS1
whole_library	YLR425W	TUS1
endomembrane system	YLR426W	TDA5
whole_library	YLR426W	TDA5
cytoskeleton and microtubules	YLR429W	CRN1
cytoskeleton and microtubules_GO_15_2_mut	YLR429W	CRN1
cytoskeleton organization	YLR429W	CRN1
cytoskeleton organization_GO_15_1_mut	YLR429W	CRN1
cytoskeleton organization_GO_30_1_mut	YLR429W	CRN1
whole_library	YLR429W	CRN1
whole_library_15_3_all	YLR429W	CRN1
whole_library_30_9_all	YLR429W	CRN1
ribosomal small subunit biogenesis	YLR435W	TSR2
ribosomes and translation	YLR435W	TSR2
sig_Gsp1_GI	YLR435W	TSR2
sig_Gsp1_GI_15_1_mut	YLR435W	TSR2
sig_Gsp1_GI_30_1_all	YLR435W	TSR2
sig_Gsp1_GI_30_3_mut	YLR435W	TSR2
transcription and mRNA processing	YLR435W	TSR2
transcription and mRNA processing_GO_15_1_all	YLR435W	TSR2
transcription and mRNA processing_GO_30_1_all	YLR435W	TSR2
whole_library	YLR435W	TSR2
whole_library	YLR436C	ECM30
endomembrane system	YLR450W	HMG2
endomembrane system_GO_15_3_mut	YLR450W	HMG2
lipids_GO_15_2_all	YLR450W	HMG2
whole_library	YLR450W	HMG2
sig_Gsp1_GI	YLR452C	SST2
sig_Gsp1_GI_15_3_all	YLR452C	SST2
sig_Gsp1_GI_15_4_mut	YLR452C	SST2
sig_Gsp1_GI_30_1_mut	YLR452C	SST2
sig_Gsp1_GI_30_2_all	YLR452C	SST2
whole_library	YLR452C	SST2
whole_library_30_3_all	YLR452C	SST2
whole_library	YLR454W	FMP27
whole_library_15_13_all	YLR454W	FMP27
whole_library_30_1_all	YLR454W	FMP27
endomembrane system	YML001W	YPT7
endomembrane system_GO_30_3_all	YML001W	YPT7
protein targeting	YML001W	YPT7
protein targeting_GO_15_2_mut	YML001W	YPT7
protein targeting_GO_30_1_all	YML001W	YPT7
protein targeting_GO_30_1_mut	YML001W	YPT7
regulation of organelle organization_GO_15_1_all	YML001W	YPT7
whole_library	YML001W	YPT7
response to heat	YML007W	YAP1
response to heat_GO_30_1_all	YML007W	YAP1
transcription	YML007W	YAP1
transcription and mRNA processing	YML007W	YAP1
transcription and mRNA processing_GO_30_1_all	YML007W	YAP1
transcription from RNA polymerase II promoter	YML007W	YAP1
transcription from RNA polymerase II promoter_GO_30_1_all	YML007W	YAP1
whole_library	YML007W	YAP1
endomembrane system	YML008C	ERG6
whole_library	YML008C	ERG6
endomembrane system	YML012W	ERV25
whole_library	YML012W	ERV25
whole_library_30_5_all	YML012W	ERV25
endomembrane system	YML013W	UBX2
proteolysis involved in cellular protein catabolic process	YML013W	UBX2
proteolysis involved in cellular protein catabolic process_GO_15_1_all	YML013W	UBX2
sig_Gsp1_GI	YML013W	UBX2
sig_Gsp1_GI_30_5_mut	YML013W	UBX2
whole_library	YML013W	UBX2
sig_Gsp1_GI	YML016C	PPZ1
sig_Gsp1_GI_15_1_all	YML016C	PPZ1
sig_Gsp1_GI_15_4_mut	YML016C	PPZ1
sig_Gsp1_GI_30_1_mut	YML016C	PPZ1
sig_Gsp1_GI_30_3_all	YML016C	PPZ1
whole_library	YML016C	PPZ1
whole_library_15_24_mut	YML016C	PPZ1
whole_library_30_14_mut	YML016C	PPZ1
whole_library_30_3_all	YML016C	PPZ1
transcription and mRNA processing	YML017W	PSP2
transcription and mRNA processing_GO_15_3_all	YML017W	PSP2
transcription and mRNA processing_GO_30_2_all	YML017W	PSP2
whole_library	YML017W	PSP2
endomembrane system	YML019W	OST6
whole_library	YML019W	OST6
cell cycle	YML028W	TSA1
cell cycle_GO_15_5_all	YML028W	TSA1
cell cycle_GO_30_2_all	YML028W	TSA1
cellular response to DNA damage stimulus	YML028W	TSA1
cellular response to DNA damage stimulus_GO_30_1_mut	YML028W	TSA1
regulation of cell cycle	YML028W	TSA1
regulation of cell cycle_GO_30_1_mut	YML028W	TSA1
whole_library	YML028W	TSA1
endomembrane system	YML029W	USA1
mRNA processing	YML029W	USA1
proteolysis involved in cellular protein catabolic process	YML029W	USA1
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YML029W	USA1
RNA processing	YML029W	USA1
RNA processing_GO_15_1_all	YML029W	USA1
transcription and mRNA processing	YML029W	USA1
whole_library	YML029W	USA1
whole_library_15_24_mut	YML029W	USA1
whole_library_30_14_mut	YML029W	USA1
budding	YML032C	RAD52
budding_GO_15_1_all	YML032C	RAD52
budding_GO_30_1_mut	YML032C	RAD52
cell cycle	YML032C	RAD52
cellular response to DNA damage stimulus	YML032C	RAD52
cellular response to DNA damage stimulus_GO_15_1_all	YML032C	RAD52
cellular response to DNA damage stimulus_GO_15_3_mut	YML032C	RAD52
cellular response to DNA damage stimulus_GO_30_1_mut	YML032C	RAD52
cellular response to DNA damage stimulus_GO_30_3_all	YML032C	RAD52
chromatin	YML032C	RAD52
chromatin_GO_30_3_mut	YML032C	RAD52
chromosome	YML032C	RAD52
chromosome_GO_15_2_mut	YML032C	RAD52
chromosome_GO_30_1_mut	YML032C	RAD52
DNA recombination	YML032C	RAD52
DNA recombination_GO_15_1_mut	YML032C	RAD52
DNA recombination_GO_30_1_mut	YML032C	RAD52
DNA repair	YML032C	RAD52
DNA repair_GO_15_1_all	YML032C	RAD52
DNA repair_GO_30_1_mut	YML032C	RAD52
organelle fission	YML032C	RAD52
organelle fission_GO_30_1_mut	YML032C	RAD52
telomere organization	YML032C	RAD52
telomere organization_GO_15_1_mut	YML032C	RAD52
whole_library	YML032C	RAD52
whole_library_30_3_all	YML032C	RAD52
budding	YML034W	SRC1
budding_GO_15_1_all	YML034W	SRC1
cell cycle	YML034W	SRC1
cell cycle_GO_15_5_all	YML034W	SRC1
cell cycle_GO_30_2_all	YML034W	SRC1
chromatin	YML034W	SRC1
chromatin_GO_15_5_all	YML034W	SRC1
chromatin_GO_30_2_all	YML034W	SRC1
chromosome	YML034W	SRC1
chromosome segregation	YML034W	SRC1
chromosome segregation_GO_15_1_all	YML034W	SRC1
chromosome segregation_GO_30_1_all	YML034W	SRC1
chromosome segregation_GO_30_1_mut	YML034W	SRC1
chromosome_GO_30_1_mut	YML034W	SRC1
chromosome_GO_30_2_all	YML034W	SRC1
cytoskeleton and microtubules	YML034W	SRC1
cytoskeleton and microtubules_GO_15_3_all	YML034W	SRC1
cytoskeleton and microtubules_GO_30_3_all	YML034W	SRC1
endomembrane system	YML034W	SRC1
endomembrane system_GO_15_8_all	YML034W	SRC1
endomembrane system_GO_30_3_all	YML034W	SRC1
mitotic cell cycle	YML034W	SRC1
mitotic cell cycle_GO_15_1_all	YML034W	SRC1
mitotic cell cycle_GO_30_1_mut	YML034W	SRC1
organelle fission	YML034W	SRC1
sig_Gsp1_GI	YML034W	SRC1
sig_Gsp1_GI_15_9_all	YML034W	SRC1
sig_Gsp1_GI_30_1_all	YML034W	SRC1
whole_library	YML034W	SRC1
whole_library_15_23_all	YML034W	SRC1
whole_library_30_3_all	YML034W	SRC1
whole_library	YML035C	AMD1
whole_library_30_5_all	YML035C	AMD1
endomembrane system	YML038C	YMD8
nucleobase-containing compound transport	YML038C	YMD8
whole_library	YML038C	YMD8
chromatin	YML041C	VPS71
chromatin organization	YML041C	VPS71
chromatin organization_GO_15_1_mut	YML041C	VPS71
chromatin organization_GO_30_1_mut	YML041C	VPS71
chromatin_GO_30_3_mut	YML041C	VPS71
chromosome	YML041C	VPS71
chromosome_GO_30_1_mut	YML041C	VPS71
protein targeting	YML041C	VPS71
protein targeting_GO_15_2_mut	YML041C	VPS71
protein targeting_GO_15_3_all	YML041C	VPS71
protein targeting_GO_30_1_all	YML041C	VPS71
protein targeting_GO_30_1_mut	YML041C	VPS71
sig_Gsp1_GI	YML041C	VPS71
sig_Gsp1_GI_30_1_mut	YML041C	VPS71
sig_Gsp1_GI_30_2_all	YML041C	VPS71
whole_library	YML041C	VPS71
budding	YML047C	PRM6
budding_GO_30_1_mut	YML047C	PRM6
whole_library	YML047C	PRM6
whole_library_30_1_all	YML047C	PRM6
endomembrane system	YML048W	GSF2
endomembrane system_GO_15_3_mut	YML048W	GSF2
endomembrane system_GO_30_3_all	YML048W	GSF2
whole_library	YML048W	GSF2
whole_library	YML050W	AIM32
whole_library_30_3_all	YML050W	AIM32
sig_Gsp1_GI	YML051W	GAL80
sig_Gsp1_GI_15_11_all	YML051W	GAL80
sig_Gsp1_GI_30_3_all	YML051W	GAL80
sig_Gsp1_GI_30_3_mut	YML051W	GAL80
transcription	YML051W	GAL80
transcription and mRNA processing	YML051W	GAL80
transcription and mRNA processing_GO_30_1_all	YML051W	GAL80
transcription from RNA polymerase II promoter	YML051W	GAL80
whole_library	YML051W	GAL80
endomembrane system	YML055W	SPC2
protein targeting	YML055W	SPC2
protein targeting_GO_30_1_all	YML055W	SPC2
protein targeting_GO_30_1_mut	YML055W	SPC2
whole_library	YML055W	SPC2
whole_library_30_5_all	YML055W	SPC2
whole_library	YML057W	CMP2
whole_library_15_3_all	YML057W	CMP2
whole_library_30_9_all	YML057W	CMP2
endomembrane system	YML059C	NTE1
whole_library	YML059C	NTE1
cell cycle	YML062C	MFT1
cell cycle_GO_15_5_all	YML062C	MFT1
cell cycle_GO_15_9_mut	YML062C	MFT1
cell cycle_GO_30_2_all	YML062C	MFT1
cell cycle_GO_30_3_mut	YML062C	MFT1
chromosome	YML062C	MFT1
chromosome_GO_15_2_mut	YML062C	MFT1
chromosome_GO_30_1_mut	YML062C	MFT1
chromosome_GO_30_2_all	YML062C	MFT1
DNA recombination	YML062C	MFT1
DNA recombination_GO_15_1_mut	YML062C	MFT1
DNA recombination_GO_15_3_all	YML062C	MFT1
DNA recombination_GO_30_1_all	YML062C	MFT1
DNA recombination_GO_30_1_mut	YML062C	MFT1
DNA-templated transcription, elongation	YML062C	MFT1
DNA-templated transcription, elongation_GO_15_1_all	YML062C	MFT1
DNA-templated transcription, elongation_GO_15_1_mut	YML062C	MFT1
nuclear transport	YML062C	MFT1
nuclear transport and organization	YML062C	MFT1
nuclear transport and organization_GO_15_1_mut	YML062C	MFT1
nuclear transport and organization_GO_15_2_all	YML062C	MFT1
nuclear transport and organization_GO_30_1_all	YML062C	MFT1
nuclear transport_GO_15_1_mut	YML062C	MFT1
nuclear transport_GO_15_2_all	YML062C	MFT1
nucleobase-containing compound transport	YML062C	MFT1
nucleobase-containing compound transport_GO_15_1_mut	YML062C	MFT1
nucleobase-containing compound transport_GO_15_2_all	YML062C	MFT1
sig_Gsp1_GI	YML062C	MFT1
sig_Gsp1_GI_15_3_all	YML062C	MFT1
sig_Gsp1_GI_15_4_mut	YML062C	MFT1
sig_Gsp1_GI_30_1_mut	YML062C	MFT1
sig_Gsp1_GI_30_2_all	YML062C	MFT1
transcription	YML062C	MFT1
transcription and mRNA processing	YML062C	MFT1
transcription and mRNA processing_GO_15_14_mut	YML062C	MFT1
transcription and mRNA processing_GO_15_3_all	YML062C	MFT1
transcription and mRNA processing_GO_30_2_all	YML062C	MFT1
transcription and mRNA processing_GO_30_2_mut	YML062C	MFT1
transcription from RNA polymerase II promoter	YML062C	MFT1
transcription from RNA polymerase II promoter_GO_15_3_mut	YML062C	MFT1
transcription from RNA polymerase II promoter_GO_15_4_all	YML062C	MFT1
transcription from RNA polymerase II promoter_GO_30_1_all	YML062C	MFT1
transcription from RNA polymerase II promoter_GO_30_1_mut	YML062C	MFT1
transcription_GO_15_1_mut	YML062C	MFT1
transcription_GO_15_2_all	YML062C	MFT1
transcription_GO_30_4_all	YML062C	MFT1
whole_library	YML062C	MFT1
whole_library_15_14_mut	YML062C	MFT1
whole_library_15_23_all	YML062C	MFT1
whole_library_30_12_mut	YML062C	MFT1
whole_library_30_3_all	YML062C	MFT1
cytoplasmic translation	YML063W	RPS1B
cytoplasmic translation_GO_15_1_all	YML063W	RPS1B
ribosomal small subunit biogenesis	YML063W	RPS1B
ribosomal small subunit biogenesis_GO_15_1_all	YML063W	RPS1B
ribosome	YML063W	RPS1B
ribosomes and translation	YML063W	RPS1B
ribosomes and translation_GO_30_1_all	YML063W	RPS1B
sig_Gsp1_GI	YML063W	RPS1B
sig_Gsp1_GI_30_3_mut	YML063W	RPS1B
sig_Gsp1_GI_30_4_all	YML063W	RPS1B
structural constituent of ribosome	YML063W	RPS1B
transcription and mRNA processing	YML063W	RPS1B
transcription and mRNA processing_GO_15_1_all	YML063W	RPS1B
transcription and mRNA processing_GO_30_1_all	YML063W	RPS1B
whole_library	YML063W	RPS1B
whole_library_30_1_all	YML063W	RPS1B
budding	YML066C	SMA2
cell cycle	YML066C	SMA2
whole_library	YML066C	SMA2
endomembrane system	YML067C	ERV41
endomembrane system_GO_30_3_all	YML067C	ERV41
whole_library	YML067C	ERV41
endomembrane system	YML071C	COG8
protein targeting	YML071C	COG8
protein targeting_GO_30_1_all	YML071C	COG8
protein targeting_GO_30_1_mut	YML071C	COG8
sig_Gsp1_GI	YML071C	COG8
whole_library	YML071C	COG8
budding	YML072C	TCB3
endomembrane system	YML072C	TCB3
lipid binding_GO_15_2_all	YML072C	TCB3
whole_library	YML072C	TCB3
endomembrane system	YML075C	HMG1
lipids_GO_15_2_all	YML075C	HMG1
whole_library	YML075C	HMG1
cytoskeleton and microtubules	YML094W	GIM5
DNA-templated transcription, elongation	YML094W	GIM5
DNA-templated transcription, elongation_GO_15_1_all	YML094W	GIM5
transcription	YML094W	GIM5
transcription and mRNA processing	YML094W	GIM5
transcription from RNA polymerase II promoter	YML094W	GIM5
transcription from RNA polymerase II promoter_GO_30_1_all	YML094W	GIM5
whole_library	YML094W	GIM5
whole_library_30_1_all	YML094W	GIM5
budding	YML095C	RAD10
cell cycle	YML095C	RAD10
cell cycle_GO_30_2_all	YML095C	RAD10
cellular response to DNA damage stimulus	YML095C	RAD10
DNA recombination	YML095C	RAD10
DNA repair	YML095C	RAD10
organelle fission	YML095C	RAD10
whole_library	YML095C	RAD10
whole_library_30_3_all	YML095C	RAD10
protein targeting	YML097C	VPS9
protein targeting_GO_30_1_all	YML097C	VPS9
whole_library	YML097C	VPS9
whole_library	YML100W	TSL1
whole_library_30_1_all	YML100W	TSL1
endomembrane system	YML101C	CUE4
whole_library	YML101C	CUE4
chromatin	YML102W	CAC2
chromatin organization	YML102W	CAC2
chromatin organization_GO_15_1_mut	YML102W	CAC2
chromatin organization_GO_30_1_mut	YML102W	CAC2
chromosome	YML102W	CAC2
chromosome_GO_30_1_mut	YML102W	CAC2
chromosome_GO_30_2_all	YML102W	CAC2
whole_library	YML102W	CAC2
endomembrane system	YML103C	NUP188
endomembrane system_GO_15_3_mut	YML103C	NUP188
endomembrane system_GO_15_8_all	YML103C	NUP188
endomembrane system_GO_30_3_all	YML103C	NUP188
nuclear transport	YML103C	NUP188
nuclear transport and organization	YML103C	NUP188
nuclear transport and organization_GO_15_1_mut	YML103C	NUP188
nuclear transport and organization_GO_15_3_all	YML103C	NUP188
nuclear transport and organization_GO_30_1_all	YML103C	NUP188
nuclear transport_GO_15_1_all	YML103C	NUP188
nuclear transport_GO_15_1_mut	YML103C	NUP188
nucleobase-containing compound transport	YML103C	NUP188
nucleobase-containing compound transport_GO_15_1_mut	YML103C	NUP188
nucleobase-containing compound transport_GO_15_2_all	YML103C	NUP188
nucleus organization	YML103C	NUP188
nucleus organization_GO_15_1_all	YML103C	NUP188
nucleus organization_GO_15_1_mut	YML103C	NUP188
protein targeting	YML103C	NUP188
protein targeting_GO_15_2_mut	YML103C	NUP188
protein targeting_GO_15_3_all	YML103C	NUP188
protein targeting_GO_30_1_all	YML103C	NUP188
protein targeting_GO_30_1_mut	YML103C	NUP188
response to heat	YML103C	NUP188
response to heat_GO_15_1_all	YML103C	NUP188
response to heat_GO_15_1_mut	YML103C	NUP188
response to heat_GO_30_1_all	YML103C	NUP188
sig_Gsp1_GI	YML103C	NUP188
sig_Gsp1_GI_15_4_mut	YML103C	NUP188
sig_Gsp1_GI_15_9_all	YML103C	NUP188
sig_Gsp1_GI_30_1_all	YML103C	NUP188
sig_Gsp1_GI_30_1_mut	YML103C	NUP188
whole_library	YML103C	NUP188
whole_library_15_14_mut	YML103C	NUP188
whole_library_15_36_all	YML103C	NUP188
whole_library_30_12_mut	YML103C	NUP188
whole_library_30_5_all	YML103C	NUP188
endomembrane system	YML107C	PML39
endomembrane system_GO_15_8_all	YML107C	PML39
endomembrane system_GO_30_3_all	YML107C	PML39
ribosome	YML107C	PML39
ribosome_GO_15_1_all	YML107C	PML39
ribosomes and translation	YML107C	PML39
ribosomes and translation_GO_30_1_all	YML107C	PML39
sig_Gsp1_GI	YML107C	PML39
sig_Gsp1_GI_15_3_all	YML107C	PML39
sig_Gsp1_GI_15_7_mut	YML107C	PML39
sig_Gsp1_GI_30_2_all	YML107C	PML39
sig_Gsp1_GI_30_5_mut	YML107C	PML39
whole_library	YML107C	PML39
whole_library	YML108W	YML108W
whole_library_30_5_all	YML108W	YML108W
protein modification by small protein conjugation or removal	YML111W	BUL2
whole_library	YML111W	BUL2
